station_id,city,charger_type,total_ports,date,sessions,total_kwh_delivered,avg_session_time_mins,revenue_generated,downtime_mins
STN006,Bengaluru,Slow,6,2025-05-28,25,240.8,73.4,8904.18,21
STN006,Bengaluru,Slow,6,2025-05-29,23,216.21,63.4,7359.64,44
STN006,Bengaluru,Slow,6,2025-05-30,28,282.42,67.4,10911.09,52
STN006,Bengaluru,Slow,6,2025-05-31,19,222.31,70.7,6119.54,26
STN006,Bengaluru,Slow,6,2025-06-01,28,333.16,68.4,10114.7,31
STN006,Bengaluru,Slow,6,2025-06-02,15,151.64,71.6,5639.87,26
STN006,Bengaluru,Slow,6,2025-06-03,17,179.56,72.8,5188.19,32
STN006,Bengaluru,Slow,6,2025-06-04,21,232.71,72.3,6307.73,22
STN006,Bengaluru,Slow,6,2025-06-05,25,239.78,71.7,9609.9,62
STN006,Bengaluru,Slow,6,2025-06-06,16,181.27,78.4,5684.93,38
STN006,Bengaluru,Slow,6,2025-06-07,24,256.75,68.3,8865.83,54
STN006,Bengaluru,Slow,6,2025-06-08,29,267.12,72.5,10217.89,34
STN006,Bengaluru,Slow,6,2025-06-09,23,254.58,73.8,7916.39,53
STN006,Bengaluru,Slow,6,2025-06-10,27,313.06,68.8,8273.91,21
STN006,Bengaluru,Slow,6,2025-06-11,19,216.63,72.3,6038.79,24
STN006,Bengaluru,Slow,6,2025-06-12,16,159.12,77.2,5152.06,61
STN006,Bengaluru,Slow,6,2025-06-13,20,232.49,62.2,7131.14,67
STN006,Bengaluru,Slow,6,2025-06-14,21,251.25,68.4,6667.0,68
STN006,Bengaluru,Slow,6,2025-06-15,26,252.31,63.3,9136.59,31
STN006,Bengaluru,Slow,6,2025-06-16,23,256.64,73.9,8682.22,47
STN006,Bengaluru,Slow,6,2025-06-17,21,227.34,67.8,8268.02,44
STN006,Bengaluru,Slow,6,2025-06-18,19,216.01,60.8,7542.95,58
STN006,Bengaluru,Slow,6,2025-06-19,21,238.87,70.7,8174.31,56
STN006,Bengaluru,Slow,6,2025-06-20,18,172.55,75.4,5456.32,24
STN006,Bengaluru,Slow,6,2025-06-21,22,235.51,73.4,7561.48,27
STN006,Bengaluru,Slow,6,2025-06-22,17,162.63,71.9,5175.37,62
STN006,Bengaluru,Slow,6,2025-06-23,24,258.47,61.7,9200.49,32
STN006,Bengaluru,Slow,6,2025-06-24,26,287.72,76.8,8140.84,47
STN006,Bengaluru,Slow,6,2025-06-25,18,190.56,65.7,6132.73,68
STN006,Bengaluru,Slow,6,2025-06-26,21,207.5,74.1,6890.76,50
STN006,Bengaluru,Slow,6,2025-06-27,18,190.87,78.3,5471.48,63
STN006,Bengaluru,Slow,6,2025-06-28,20,202.34,64.9,6126.34,35
STN006,Bengaluru,Slow,6,2025-06-29,21,235.36,65.5,6393.65,32
STN006,Bengaluru,Slow,6,2025-06-30,20,207.5,60.8,6117.84,51
STN007,Pune,Slow,4,2025-01-01,21,209.43,74.8,6755.06,23
STN007,Pune,Slow,4,2025-01-02,22,224.27,61.3,8695.89,52
STN007,Pune,Slow,4,2025-01-03,25,283.79,69.0,9287.26,33
STN007,Pune,Slow,4,2025-01-04,20,204.35,72.7,7263.0,63
STN007,Pune,Slow,4,2025-01-05,24,273.18,72.9,8831.86,21
STN007,Pune,Slow,4,2025-01-06,20,202.92,76.6,6469.49,24
STN007,Pune,Slow,4,2025-01-07,15,141.56,75.4,4657.38,56
STN007,Pune,Slow,4,2025-01-08,29,342.14,60.0,9496.64,66
STN007,Pune,Slow,4,2025-01-09,29,307.01,67.4,8946.93,53
STN007,Pune,Slow,4,2025-01-10,16,159.04,78.0,5869.91,48
STN007,Pune,Slow,4,2025-01-11,19,204.92,78.3,7208.58,60
STN007,Pune,Slow,4,2025-01-12,21,191.05,74.5,7624.29,20
STN007,Pune,Slow,4,2025-01-13,25,241.56,76.4,9664.66,54
STN007,Pune,Slow,4,2025-01-14,23,273.32,79.9,7485.24,39
STN007,Pune,Slow,4,2025-01-15,24,225.98,70.8,8302.03,46
STN007,Pune,Slow,4,2025-01-16,26,239.5,76.4,9975.42,41
STN007,Pune,Slow,4,2025-01-17,27,306.47,79.4,8710.8,31
STN007,Pune,Slow,4,2025-01-18,20,209.98,75.2,6932.61,57
STN007,Pune,Slow,4,2025-01-19,19,212.66,77.9,6037.28,31
STN007,Pune,Slow,4,2025-01-20,20,224.49,70.0,6646.28,57
STN007,Pune,Slow,4,2025-01-21,29,261.13,67.4,10098.85,47
STN007,Pune,Slow,4,2025-01-22,15,167.9,71.3,5135.55,39
STN007,Pune,Slow,4,2025-01-23,28,280.39,65.0,9495.02,23
STN007,Pune,Slow,4,2025-01-24,22,235.96,62.7,8607.6,60
STN007,Pune,Slow,4,2025-01-25,18,169.88,70.1,6712.84,45
STN007,Pune,Slow,4,2025-01-26,26,279.27,63.0,10371.85,57
STN007,Pune,Slow,4,2025-01-27,26,285.84,63.6,9084.37,47
STN007,Pune,Slow,4,2025-01-28,15,167.29,65.4,5640.44,32
STN007,Pune,Slow,4,2025-01-29,27,275.02,79.8,10286.38,64
STN007,Pune,Slow,4,2025-01-30,26,293.39,67.2,9455.29,35
STN007,Pune,Slow,4,2025-01-31,15,157.81,68.8,5363.53,46
STN007,Pune,Slow,4,2025-02-01,21,194.2,70.3,7397.79,40
STN007,Pune,Slow,4,2025-02-02,23,251.56,72.5,8960.16,25
STN007,Pune,Slow,4,2025-02-03,25,290.41,76.2,7989.55,53
STN007,Pune,Slow,4,2025-02-04,20,235.38,63.8,6882.24,50
STN007,Pune,Slow,4,2025-02-05,27,250.77,65.0,9346.63,63
STN007,Pune,Slow,4,2025-02-06,22,218.73,75.0,8256.35,24
STN007,Pune,Slow,4,2025-02-07,29,309.05,67.1,11123.57,62
STN007,Pune,Slow,4,2025-02-08,16,184.28,65.4,6089.23,28
STN007,Pune,Slow,4,2025-02-09,22,234.21,67.6,7580.81,42
STN007,Pune,Slow,4,2025-02-10,16,177.82,62.7,5210.19,56
STN007,Pune,Slow,4,2025-02-11,26,259.56,68.3,9514.09,57
STN007,Pune,Slow,4,2025-02-12,24,254.83,73.3,8041.98,39
STN007,Pune,Slow,4,2025-02-13,18,169.88,79.4,6226.77,58
STN007,Pune,Slow,4,2025-02-14,27,323.05,60.8,9331.58,37
STN007,Pune,Slow,4,2025-02-15,25,256.67,76.8,9433.42,67
STN007,Pune,Slow,4,2025-02-16,16,164.68,77.7,5747.63,46
STN007,Pune,Slow,4,2025-02-17,21,207.12,67.8,7715.58,23
STN007,Pune,Slow,4,2025-02-18,28,294.92,63.3,10799.48,46
STN007,Pune,Slow,4,2025-02-19,25,265.11,73.4,9086.0,38
STN007,Pune,Slow,4,2025-02-20,20,228.05,78.1,7662.72,24
STN007,Pune,Slow,4,2025-02-21,29,270.51,66.3,8839.52,36
STN007,Pune,Slow,4,2025-02-22,15,163.28,62.0,5135.42,51
STN007,Pune,Slow,4,2025-02-23,17,190.08,65.7,6279.32,41
STN007,Pune,Slow,4,2025-02-24,24,229.72,71.1,8555.31,48
STN007,Pune,Slow,4,2025-02-25,23,261.81,74.7,8302.4,22
STN007,Pune,Slow,4,2025-02-26,15,151.12,64.9,5089.29,27
STN007,Pune,Slow,4,2025-02-27,28,300.97,60.6,10877.41,39
STN007,Pune,Slow,4,2025-02-28,19,178.49,77.9,6333.0,34
STN007,Pune,Slow,4,2025-03-01,24,260.27,73.8,9361.23,63
STN007,Pune,Slow,4,2025-03-02,28,325.47,61.6,11135.27,29
STN007,Pune,Slow,4,2025-03-03,24,235.98,61.4,8355.03,64
STN007,Pune,Slow,4,2025-03-04,28,334.51,77.8,9701.93,27
STN007,Pune,Slow,4,2025-03-05,26,295.54,70.6,9092.19,43
STN007,Pune,Slow,4,2025-03-06,16,152.15,63.2,5788.43,53
STN007,Pune,Slow,4,2025-03-07,17,174.45,75.2,5867.61,69
STN007,Pune,Slow,4,2025-03-08,23,211.36,64.0,7844.1,33
STN007,Pune,Slow,4,2025-03-09,20,220.25,76.4,7157.05,28
STN007,Pune,Slow,4,2025-03-10,28,253.18,78.1,8600.37,52
STN007,Pune,Slow,4,2025-03-11,18,163.39,76.6,7014.6,50
STN007,Pune,Slow,4,2025-03-12,18,171.09,71.6,5676.12,41
STN007,Pune,Slow,4,2025-03-13,23,238.4,76.4,7344.03,52
STN007,Pune,Slow,4,2025-03-14,15,156.51,76.0,5794.45,56
STN007,Pune,Slow,4,2025-03-15,19,185.45,76.2,6165.12,67
STN007,Pune,Slow,4,2025-03-16,27,277.0,79.1,10221.75,51
STN007,Pune,Slow,4,2025-03-17,19,220.21,74.7,6315.42,21
STN007,Pune,Slow,4,2025-03-18,28,256.21,60.1,9529.76,33
STN007,Pune,Slow,4,2025-03-19,26,285.27,64.9,8396.34,40
STN007,Pune,Slow,4,2025-03-20,20,185.84,65.5,7188.33,56
STN007,Pune,Slow,4,2025-03-21,21,190.26,71.3,7746.3,55
STN007,Pune,Slow,4,2025-03-22,18,211.65,62.3,6785.61,63
STN007,Pune,Slow,4,2025-03-23,22,242.01,68.3,8710.94,28
STN007,Pune,Slow,4,2025-03-24,19,179.15,69.7,5746.65,42
STN007,Pune,Slow,4,2025-03-25,22,198.87,78.2,8613.57,40
STN007,Pune,Slow,4,2025-03-26,16,146.75,74.4,5064.56,46
STN007,Pune,Slow,4,2025-03-27,27,297.92,76.4,8412.4,61
STN007,Pune,Slow,4,2025-03-28,20,201.45,68.0,7229.07,67
STN007,Pune,Slow,4,2025-03-29,20,238.82,74.4,6551.5,56
STN007,Pune,Slow,4,2025-03-30,29,267.36,68.6,10439.87,20
STN007,Pune,Slow,4,2025-03-31,15,143.22,78.8,5119.87,52
STN007,Pune,Slow,4,2025-04-01,16,163.51,62.1,6252.89,24
STN007,Pune,Slow,4,2025-04-02,21,243.92,75.3,7203.1,45
STN007,Pune,Slow,4,2025-04-03,21,248.84,67.2,8076.12,33
STN007,Pune,Slow,4,2025-04-04,23,254.37,65.2,8082.87,36
STN007,Pune,Slow,4,2025-04-05,23,238.33,69.0,7030.71,58
STN007,Pune,Slow,4,2025-04-06,17,156.73,62.2,6411.33,45
STN007,Pune,Slow,4,2025-04-07,20,184.01,69.4,6240.77,63
STN007,Pune,Slow,4,2025-04-08,25,265.98,66.0,8380.87,64
STN007,Pune,Slow,4,2025-04-09,23,264.23,60.8,8231.02,52
STN007,Pune,Slow,4,2025-04-10,23,257.15,64.7,8744.13,49
STN007,Pune,Slow,4,2025-04-11,29,291.1,68.5,10016.72,51
STN007,Pune,Slow,4,2025-04-12,17,179.03,74.1,5527.77,25
STN007,Pune,Slow,4,2025-04-13,21,249.49,64.7,8178.3,67
STN007,Pune,Slow,4,2025-04-14,27,309.16,61.0,8677.12,68
STN007,Pune,Slow,4,2025-04-15,21,246.51,67.1,8018.33,56
STN007,Pune,Slow,4,2025-04-16,29,341.33,61.3,10107.55,25
STN007,Pune,Slow,4,2025-04-17,21,194.66,74.7,7085.52,69
STN007,Pune,Slow,4,2025-04-18,22,230.21,65.7,6942.49,27
STN007,Pune,Slow,4,2025-04-19,26,268.58,66.0,8156.86,22
STN007,Pune,Slow,4,2025-04-20,22,210.16,66.5,7498.25,56
STN007,Pune,Slow,4,2025-04-21,28,327.52,78.3,10057.98,48
STN007,Pune,Slow,4,2025-04-22,24,230.41,61.3,7417.69,50
STN007,Pune,Slow,4,2025-04-23,25,247.23,71.1,9403.82,24
STN007,Pune,Slow,4,2025-04-24,25,273.2,70.8,9100.38,56
STN007,Pune,Slow,4,2025-04-25,24,276.8,66.7,8119.26,46
STN007,Pune,Slow,4,2025-04-26,16,164.47,70.3,5062.91,54
STN007,Pune,Slow,4,2025-04-27,17,168.67,64.2,5351.41,33
STN007,Pune,Slow,4,2025-04-28,18,198.75,79.4,7037.27,36
STN007,Pune,Slow,4,2025-04-29,21,195.83,76.5,6876.47,67
STN007,Pune,Slow,4,2025-04-30,18,176.79,64.3,6257.55,25
STN007,Pune,Slow,4,2025-05-01,29,270.72,76.8,9363.29,23
STN007,Pune,Slow,4,2025-05-02,21,203.4,66.1,7279.97,25
STN007,Pune,Slow,4,2025-05-03,22,217.75,69.1,8514.61,49
STN007,Pune,Slow,4,2025-05-04,28,269.54,72.6,8922.35,49
STN007,Pune,Slow,4,2025-05-05,27,305.45,62.7,10132.27,42
STN007,Pune,Slow,4,2025-05-06,29,305.49,60.2,11532.74,37
STN007,Pune,Slow,4,2025-05-07,21,193.43,60.0,8390.67,44
STN007,Pune,Slow,4,2025-05-08,25,272.94,64.8,9862.71,56
STN007,Pune,Slow,4,2025-05-09,19,192.54,76.4,6289.39,20
STN007,Pune,Slow,4,2025-05-10,17,175.2,73.0,6514.42,61
STN007,Pune,Slow,4,2025-05-11,29,310.23,74.5,10682.06,69
STN007,Pune,Slow,4,2025-05-12,27,280.28,66.1,10607.04,34
STN007,Pune,Slow,4,2025-05-13,25,235.34,76.2,8673.48,37
STN007,Pune,Slow,4,2025-05-14,17,167.14,61.4,5720.65,20
STN007,Pune,Slow,4,2025-05-15,21,209.66,60.0,8225.82,64
STN007,Pune,Slow,4,2025-05-16,21,198.92,72.1,7735.11,21
STN007,Pune,Slow,4,2025-05-17,15,141.23,65.0,5160.65,37
STN007,Pune,Slow,4,2025-05-18,22,203.33,68.5,8432.37,60
STN007,Pune,Slow,4,2025-05-19,29,331.77,64.3,10575.47,39
STN007,Pune,Slow,4,2025-05-20,15,163.61,71.4,4577.11,31
STN007,Pune,Slow,4,2025-05-21,17,168.45,76.4,5512.18,44
STN007,Pune,Slow,4,2025-05-22,29,289.22,73.3,8794.37,26
STN007,Pune,Slow,4,2025-05-23,29,297.12,61.1,9617.32,30
STN007,Pune,Slow,4,2025-05-24,29,347.06,68.8,9059.1,53
STN007,Pune,Slow,4,2025-05-25,29,264.6,61.1,9131.75,35
STN007,Pune,Slow,4,2025-05-26,24,286.96,79.0,8999.71,33
STN007,Pune,Slow,4,2025-05-27,19,225.77,74.3,7380.46,45
STN007,Pune,Slow,4,2025-05-28,23,215.67,75.0,7978.66,32
STN007,Pune,Slow,4,2025-05-29,27,285.05,73.5,9541.24,44
STN007,Pune,Slow,4,2025-05-30,23,219.42,63.9,8270.31,51
STN007,Pune,Slow,4,2025-05-31,20,209.27,73.0,6573.18,69
STN007,Pune,Slow,4,2025-06-01,29,326.28,65.4,9021.77,54
STN007,Pune,Slow,4,2025-06-02,18,164.19,72.3,6976.7,60
STN007,Pune,Slow,4,2025-06-03,26,298.82,62.6,9772.22,51
STN007,Pune,Slow,4,2025-06-04,29,270.25,76.1,9939.64,43
STN007,Pune,Slow,4,2025-06-05,20,195.96,79.4,7140.56,65
STN007,Pune,Slow,4,2025-06-06,17,190.09,69.7,5247.9,50
STN007,Pune,Slow,4,2025-06-07,24,276.49,67.5,8317.15,26
STN007,Pune,Slow,4,2025-06-08,25,297.83,71.6,7543.89,47
STN007,Pune,Slow,4,2025-06-09,24,218.03,61.7,9287.72,44
STN007,Pune,Slow,4,2025-06-10,29,270.67,79.7,11433.55,66
STN007,Pune,Slow,4,2025-06-11,25,254.5,68.0,8877.36,44
STN007,Pune,Slow,4,2025-06-12,25,286.1,69.6,9314.78,24
STN007,Pune,Slow,4,2025-06-13,19,225.37,73.5,5859.56,51
STN007,Pune,Slow,4,2025-06-14,17,196.93,61.6,5255.35,49
STN007,Pune,Slow,4,2025-06-15,17,196.57,71.7,6113.17,38
STN007,Pune,Slow,4,2025-06-16,26,277.61,60.3,10328.15,41
STN007,Pune,Slow,4,2025-06-17,19,171.49,60.1,5780.44,56
STN007,Pune,Slow,4,2025-06-18,23,212.97,74.4,7526.06,31
STN007,Pune,Slow,4,2025-06-19,19,198.09,69.7,7531.27,27
STN007,Pune,Slow,4,2025-06-20,24,262.16,68.1,8806.3,29
STN007,Pune,Slow,4,2025-06-21,17,202.71,78.1,6546.55,23
STN007,Pune,Slow,4,2025-06-22,21,228.83,69.9,7733.41,24
STN007,Pune,Slow,4,2025-06-23,27,300.23,66.6,9583.6,55
STN007,Pune,Slow,4,2025-06-24,19,193.76,60.4,5772.69,51
STN007,Pune,Slow,4,2025-06-25,15,172.73,61.6,4861.45,61
STN007,Pune,Slow,4,2025-06-26,23,262.94,78.7,7561.76,55
STN007,Pune,Slow,4,2025-06-27,16,159.74,73.5,6133.28,24
STN007,Pune,Slow,4,2025-06-28,28,311.87,71.5,9520.54,44
STN007,Pune,Slow,4,2025-06-29,26,273.59,66.3,9457.43,24
STN007,Pune,Slow,4,2025-06-30,27,243.53,75.2,9687.57,46
STN008,Chennai,Fast,8,2025-01-01,59,832.07,42.7,32598.4,13
STN008,Chennai,Fast,8,2025-01-02,82,1179.17,41.6,52433.99,58
STN008,Chennai,Fast,8,2025-01-03,59,828.86,36.9,33795.09,41
STN008,Chennai,Fast,8,2025-01-04,76,1166.29,35.4,47625.25,16
STN008,Chennai,Fast,8,2025-01-05,89,1409.14,40.0,54300.97,2
STN008,Chennai,Fast,8,2025-01-06,86,1157.64,44.6,54000.35,23
STN008,Chennai,Fast,8,2025-01-07,88,1154.03,41.1,52007.92,38
STN008,Chennai,Fast,8,2025-01-08,89,1175.33,43.9,52306.97,34
STN008,Chennai,Fast,8,2025-01-09,75,1004.71,41.0,44520.81,12
STN008,Chennai,Fast,8,2025-01-10,60,850.31,36.7,33250.8,14
STN008,Chennai,Fast,8,2025-01-11,60,939.42,37.7,34210.21,38
STN008,Chennai,Fast,8,2025-01-12,61,885.48,39.8,35214.69,41
STN008,Chennai,Fast,8,2025-01-13,57,825.03,43.3,31795.7,13
STN008,Chennai,Fast,8,2025-01-14,68,1059.93,40.0,39003.46,15
STN008,Chennai,Fast,8,2025-01-15,86,1231.96,35.3,54774.2,43
STN008,Chennai,Fast,8,2025-01-16,78,1021.62,44.5,43304.1,51
STN008,Chennai,Fast,8,2025-01-17,65,1019.26,44.4,36392.89,51
STN008,Chennai,Fast,8,2025-01-18,67,955.69,39.6,38695.76,47
STN008,Chennai,Fast,8,2025-01-19,71,1012.72,37.9,42980.52,34
STN008,Chennai,Fast,8,2025-01-20,70,934.92,35.5,45036.58,41
STN008,Chennai,Fast,8,2025-01-21,57,835.74,43.0,33779.05,1
STN008,Chennai,Fast,8,2025-01-22,68,959.29,39.5,39274.3,29
STN008,Chennai,Fast,8,2025-01-23,56,861.43,37.5,36023.11,11
STN008,Chennai,Fast,8,2025-01-24,70,1101.28,38.4,40091.08,56
STN008,Chennai,Fast,8,2025-01-25,86,1268.85,39.7,54555.97,2
STN008,Chennai,Fast,8,2025-01-26,65,879.8,40.0,35762.59,9
STN008,Chennai,Fast,8,2025-01-27,69,967.87,40.8,41642.96,11
STN008,Chennai,Fast,8,2025-01-28,86,1323.66,39.8,49064.38,55
STN008,Chennai,Fast,8,2025-01-29,85,1216.67,44.8,51617.69,11
STN008,Chennai,Fast,8,2025-01-30,71,1042.19,38.1,46010.34,12
STN008,Chennai,Fast,8,2025-01-31,71,1008.07,43.3,39062.14,13
STN008,Chennai,Fast,8,2025-02-01,61,811.07,38.1,34484.78,36
STN008,Chennai,Fast,8,2025-02-02,75,1119.98,40.7,45662.85,35
STN008,Chennai,Fast,8,2025-02-03,75,1002.54,35.0,45750.94,12
STN008,Chennai,Fast,8,2025-02-04,59,798.38,36.7,35263.92,5
STN008,Chennai,Fast,8,2025-02-05,63,981.95,35.6,36043.89,20
STN008,Chennai,Fast,8,2025-02-06,84,1118.84,40.0,52937.88,40
STN008,Chennai,Fast,8,2025-02-07,59,893.72,35.7,34416.56,14
STN008,Chennai,Fast,8,2025-02-08,81,1173.91,35.1,51084.44,54
STN008,Chennai,Fast,8,2025-02-09,72,1109.99,42.0,42211.22,46
STN008,Chennai,Fast,8,2025-02-10,76,1044.56,40.6,42243.57,41
STN008,Chennai,Fast,8,2025-02-11,85,1352.87,35.1,55239.3,51
STN008,Chennai,Fast,8,2025-02-12,68,922.19,42.5,39229.45,0
STN008,Chennai,Fast,8,2025-02-13,72,1036.23,39.0,42032.63,55
STN008,Chennai,Fast,8,2025-02-14,56,804.97,39.4,34896.52,27
STN008,Chennai,Fast,8,2025-02-15,88,1395.13,37.2,53429.9,39
STN008,Chennai,Fast,8,2025-02-16,68,1006.33,39.8,38927.06,58
STN008,Chennai,Fast,8,2025-02-17,64,918.65,41.2,38000.87,5
STN008,Chennai,Fast,8,2025-02-18,74,1049.61,44.8,41743.39,51
STN008,Chennai,Fast,8,2025-02-19,71,995.87,42.5,40411.34,56
STN008,Chennai,Fast,8,2025-02-20,79,1069.79,39.6,50397.94,16
STN008,Chennai,Fast,8,2025-02-21,72,965.94,43.6,43147.17,51
STN008,Chennai,Fast,8,2025-02-22,66,981.25,39.1,39441.7,52
STN008,Chennai,Fast,8,2025-02-23,77,1046.75,35.6,45186.71,30
STN008,Chennai,Fast,8,2025-02-24,58,838.3,38.3,35895.82,11
STN008,Chennai,Fast,8,2025-02-25,63,971.9,43.6,39357.44,47
STN008,Chennai,Fast,8,2025-02-26,77,1043.52,37.5,43813.86,45
STN008,Chennai,Fast,8,2025-02-27,84,1290.98,35.8,46529.63,43
STN008,Chennai,Fast,8,2025-02-28,70,1039.71,44.9,42668.48,35
STN008,Chennai,Fast,8,2025-03-01,57,766.27,44.8,34015.42,57
STN008,Chennai,Fast,8,2025-03-02,67,971.91,40.5,39770.16,49
STN008,Chennai,Fast,8,2025-03-03,75,993.4,44.7,47804.33,28
STN008,Chennai,Fast,8,2025-03-04,61,908.12,36.1,37370.71,1
STN008,Chennai,Fast,8,2025-03-05,77,1004.1,36.8,49144.13,44
STN008,Chennai,Fast,8,2025-03-06,55,836.65,37.0,35231.59,51
STN008,Chennai,Fast,8,2025-03-07,67,952.82,42.9,40398.81,38
STN008,Chennai,Fast,8,2025-03-08,73,1121.27,42.7,42843.82,29
STN008,Chennai,Fast,8,2025-03-09,75,1075.85,40.6,43926.19,23
STN008,Chennai,Fast,8,2025-03-10,70,1045.54,39.6,42682.21,36
STN008,Chennai,Fast,8,2025-03-11,74,1121.48,37.8,46917.08,27
STN008,Chennai,Fast,8,2025-03-12,83,1277.32,42.1,49777.17,12
STN008,Chennai,Fast,8,2025-03-13,68,936.07,35.5,40473.91,57
STN008,Chennai,Fast,8,2025-03-14,79,1203.31,35.2,46760.9,54
STN008,Chennai,Fast,8,2025-03-15,82,1221.23,42.8,45867.04,45
STN008,Chennai,Fast,8,2025-03-16,86,1323.84,43.2,48357.79,59
STN008,Chennai,Fast,8,2025-03-17,87,1356.09,38.4,52873.85,34
STN008,Chennai,Fast,8,2025-03-18,55,768.28,35.5,30382.02,41
STN008,Chennai,Fast,8,2025-03-19,79,1067.63,43.6,47954.6,59
STN008,Chennai,Fast,8,2025-03-20,62,831.59,44.4,36472.42,8
STN008,Chennai,Fast,8,2025-03-21,55,790.51,36.5,35241.77,3
STN008,Chennai,Fast,8,2025-03-22,65,1014.02,42.0,39190.99,24
STN008,Chennai,Fast,8,2025-03-23,81,1165.1,37.1,52469.13,0
STN008,Chennai,Fast,8,2025-03-24,65,1026.23,39.3,40962.12,28
STN008,Chennai,Fast,8,2025-03-25,75,1131.45,40.0,42402.18,23
STN008,Chennai,Fast,8,2025-03-26,76,1010.22,41.0,43999.14,53
STN008,Chennai,Fast,8,2025-03-27,70,948.07,41.6,43379.15,3
STN008,Chennai,Fast,8,2025-03-28,56,764.42,37.4,35155.42,7
STN008,Chennai,Fast,8,2025-03-29,61,874.54,41.3,34217.07,23
STN008,Chennai,Fast,8,2025-03-30,79,1186.52,42.2,46778.19,25
STN008,Chennai,Fast,8,2025-03-31,76,1108.35,38.3,42871.16,44
STN008,Chennai,Fast,8,2025-04-01,72,1074.78,40.2,40640.94,14
STN008,Chennai,Fast,8,2025-04-02,87,1335.32,39.0,54044.54,10
STN008,Chennai,Fast,8,2025-04-03,79,1035.06,40.6,50056.65,4
STN008,Chennai,Fast,8,2025-04-04,74,1026.93,38.4,47231.6,52
STN008,Chennai,Fast,8,2025-04-05,69,1029.0,38.1,41639.26,21
STN008,Chennai,Fast,8,2025-04-06,73,1074.37,42.5,44277.96,48
STN008,Chennai,Fast,8,2025-04-07,59,807.09,43.4,32903.77,58
STN008,Chennai,Fast,8,2025-04-08,65,964.45,43.4,40575.18,40
STN008,Chennai,Fast,8,2025-04-09,78,1230.02,40.4,43802.79,5
STN008,Chennai,Fast,8,2025-04-10,71,928.37,35.8,45088.9,34
STN008,Chennai,Fast,8,2025-04-11,69,964.22,41.1,40693.99,57
STN008,Chennai,Fast,8,2025-04-12,63,1004.55,41.9,40792.29,55
STN008,Chennai,Fast,8,2025-04-13,55,754.76,39.0,33338.04,28
STN008,Chennai,Fast,8,2025-04-14,85,1259.46,39.1,48385.93,31
STN008,Chennai,Fast,8,2025-04-15,66,1031.7,37.3,38984.64,18
STN008,Chennai,Fast,8,2025-04-16,67,1035.77,39.0,41066.34,54
STN008,Chennai,Fast,8,2025-04-17,78,1203.45,35.2,47295.83,25
STN008,Chennai,Fast,8,2025-04-18,63,971.59,42.6,37085.42,15
STN008,Chennai,Fast,8,2025-04-19,77,1027.87,41.3,49348.81,30
STN008,Chennai,Fast,8,2025-04-20,59,892.94,43.7,34794.43,30
STN008,Chennai,Fast,8,2025-04-21,83,1305.0,42.5,46702.41,46
STN008,Chennai,Fast,8,2025-04-22,56,880.38,37.0,32860.83,11
STN008,Chennai,Fast,8,2025-04-23,88,1228.08,41.9,54653.08,10
STN008,Chennai,Fast,8,2025-04-24,75,1038.13,39.5,46150.16,30
STN008,Chennai,Fast,8,2025-04-25,76,1056.1,39.3,45740.67,39
STN008,Chennai,Fast,8,2025-04-26,65,1019.42,39.5,39840.04,54
STN008,Chennai,Fast,8,2025-04-27,60,950.87,38.6,38956.01,15
STN008,Chennai,Fast,8,2025-04-28,68,1027.08,39.2,42883.87,0
STN008,Chennai,Fast,8,2025-04-29,82,1095.4,41.8,50934.96,31
STN008,Chennai,Fast,8,2025-04-30,57,858.55,43.2,32799.15,40
STN008,Chennai,Fast,8,2025-05-01,89,1215.31,38.5,53553.41,34
STN008,Chennai,Fast,8,2025-05-02,61,838.56,40.9,36807.65,38
STN008,Chennai,Fast,8,2025-05-03,60,809.94,42.2,38267.12,14
STN008,Chennai,Fast,8,2025-05-04,57,815.27,38.5,36308.68,32
STN008,Chennai,Fast,8,2025-05-05,56,746.8,42.5,31765.28,8
STN008,Chennai,Fast,8,2025-05-06,74,1062.24,39.5,47515.93,39
STN008,Chennai,Fast,8,2025-05-07,89,1251.38,39.9,56057.43,28
STN008,Chennai,Fast,8,2025-05-08,58,923.1,38.1,37122.59,16
STN008,Chennai,Fast,8,2025-05-09,79,1206.68,39.4,47571.5,53
STN008,Chennai,Fast,8,2025-05-10,76,1079.83,41.6,43595.1,33
STN008,Chennai,Fast,8,2025-05-11,75,1173.13,35.5,44424.97,31
STN008,Chennai,Fast,8,2025-05-12,84,1259.53,40.9,50756.98,7
STN008,Chennai,Fast,8,2025-05-13,64,881.83,43.1,41068.62,0
STN008,Chennai,Fast,8,2025-05-14,62,809.94,43.5,39254.65,5
STN008,Chennai,Fast,8,2025-05-15,55,796.06,44.9,35742.31,22
STN008,Chennai,Fast,8,2025-05-16,72,1114.06,42.7,41046.58,3
STN008,Chennai,Fast,8,2025-05-17,62,843.98,41.2,35590.34,44
STN008,Chennai,Fast,8,2025-05-18,86,1353.4,42.8,53848.73,37
STN008,Chennai,Fast,8,2025-05-19,77,1044.29,35.2,47283.87,33
STN008,Chennai,Fast,8,2025-05-20,86,1269.48,36.7,51022.05,1
STN008,Chennai,Fast,8,2025-05-21,89,1166.31,40.3,48991.73,59
STN008,Chennai,Fast,8,2025-05-22,87,1179.14,42.5,55387.97,17
STN008,Chennai,Fast,8,2025-05-23,85,1147.49,43.5,54233.72,50
